547,27.5,0.0725434,17.6,0.0787201,0,0.0061427,0.535451,1.10428e-14,0,0,0,0
596,27.5,0.0854441,17.6,0.0931991,0,0.0070822,0.69148,1.24722e-14,0,0,0,0
649,27.5,0.101921,17.6,0.111492,0,0.0090984,0.896697,1.35434e-14,0,0,0,0
706,27.5,0.119965,17.6,0.131749,0,0.0109263,1.15798,1.43391e-14,0,0,0,0
769,27.5,0.145072,17.6,0.157657,0,0.012606,1.50509,1.56038e-14,0,0,0,0
838,27.5,0.167674,17.6,0.182842,0,0.0154964,1.93868,1.72913e-14,0,0,0,0
913,27.5,0.199224,17.6,0.216786,0,0.0159019,2.50965,1.85641e-14,0,0,0,0
994,27.7,0.235699,17.6,0.256849,0,0.0198251,3.23505,2.02866e-14,0,0,0,0
1083,27.5,0.278568,17.6,0.30238,0,0.0239869,4.16152,2.2242e-14,0,0,0,0
1180,28.2,0.338673,17.6,0.358776,0,0.0268259,5.38735,2.42289e-14,0,0,0,0
1285,28.5,0.405233,17.6,0.426169,0,0.0339897,6.97926,2.62444e-14,0,0,0,0
1400,28.6,0.478679,17.6,0.502959,0,0.0402297,8.9979,2.91913e-14,0,0,0,0
1525,28.6,0.571763,17.6,0.596437,0,0.0475241,11.5265,3.14903e-14,0,0,0,0
1662,28.6,0.671024,17.6,0.705631,0,0.0562464,14.9834,3.44894e-14,0,0,0,0
1811,28.6,0.80078,17.6,0.838225,0,0.0661663,19.3501,3.75942e-14,0,0,0,0
1973,28.6,0.950198,17.6,0.994856,0,0.0793672,24.975,4.10438e-14,0,0,0,0
2150,28.6,1.1334,17.6,1.18782,0,0.0920884,32.3591,4.46353e-14,0,0,0,0
2343,28.6,1.34505,17.6,1.41067,0,0.104623,41.8048,4.83593e-14,0,0,0,0
2553,28.6,1.60279,17.6,1.6842,0,0.131585,53.88,5.31439e-14,0,0,0,0
28.6,1.99924,17.6,2.09602,0,0.161065,73.5572,5.70965e-14,0,0,0,0
3032,28.6,2.32269,17.6,2.43745,0,0.192637,92.3698,6.29095e-14,0,0,0,0
